0.31903,0.14708,2.0611
0.9472,-1.3819,0.97228
-1.1565,0.7861,1.4734
-1.9939,-0.39767,0.01509
0.73643,1.1555,1.2754
-0.61926,0.29085,1.98
0.55549,0.71398,1.7889
-0.45925,0.16292,2.1635
1.6428,0.71431,0.6536
1.682,0.21944,0.97519
0.24304,-1.4412,1.4875
-1.0161,0.4807,1.5388
-0.76078,-1.6442,0.8588
-0.44185,0.095859,1.8002
-0.56945,-0.36658,1.9153
-0.93182,-0.42297,1.711
-0.59208,-0.14018,1.8367
0.99048,1.6968,0.066378
-0.26221,-1.9183,0.92423
1.6203,-1.2684,0.18323
-0.29768,-0.61312,1.7102
-1.7094,0.20575,0.6075
0.19886,-0.71744,1.7056
-2.0093,0.69169,0.28387
1.8509,0.71708,0.18625
-1.3405,0.62735,1.4649
1.2111,1.106,1.1973
1.4,0.88866,0.97384
0.44235,1.9375,0.038053
-1.5991,0.26719,0.72714
-1.7211,-0.63518,1.0264
-0.034137,2.1223,0.10861
-0.67358,-0.019672,1.7752
-0.19085,0.5606,1.8878
1.9298,-0.34939,0.27746
-0.54428,-0.026916,1.8208
-0.03306,-0.77824,2.0238
0.1443,0.33483,1.9095
-1.7742,0.62292,0.64631
-0.78592,0.24787,1.9276
-1.8839,-0.1968,0.49069
0.8685,-0.085437,1.8968
-0.39813,1.9228,0.52292
0.5257,-0.86833,1.5761
1.2997,-0.55559,1.308
0.59703,-1.9322,0.27622
1.6223,1.0443,0.89678
-1.1566,0.39493,1.721
-1.451,1.0323,0.16509
-0.33345,-0.42923,1.8093
-1.5587,-0.064469,0.81554
-1.7646,0.51689,0.91595
1.4928,-0.17813,1.3444
-0.41511,-1.6678,0.42709
0.38232,0.10866,2.1244
1.6957,0.42421,0.92851
0.097277,-0.17873,2.1925
-0.88949,0.1257,1.6248
-1.1706,-1.2043,0.83341
-1.6505,0.30888,1.0325
-1.9941,0.76803,0.18798
0.22043,-0.44151,1.8848
-1.091,1.7818,0.1369
1.5421,1.1988,0.090732
-1.9128,-0.31737,0.17575
0.26593,-0.77523,2.0651
0.64243,-1.9562,0.21641
-1.7932,-0.19626,1.2489
-0.11593,-0.50512,2.0697
1.3863,0.35875,1.3708
0.025742,-1.1833,1.7412
1.6057,0.17761,1.0889
-0.72395,-1.0399,1.4901
-0.090635,-1.7337,0.95965
-0.17438,0.24354,2.1103
-1.3767,0.97937,1.2955
0.65397,-0.6251,1.813
0.0091759,1.3007,1.796
0.069248,-0.40323,2.0972
-0.79193,1.0975,1.2941
-1.73,0.73613,0.9792
-0.60673,0.12174,1.9921
-1.3936,-1.272,1.0058
0.93021,-1.7704,0.63393
1.6316,-0.68746,0.60459
1.8927,-0.48757,0.19504
-0.67662,1.8645,0.2662
-0.51128,-0.27916,1.8568
-0.79648,0.70693,1.6305
0.26146,-1.2882,1.5257
0.65371,-0.67088,1.5542
-0.32652,0.99839,1.448
-0.1413,0.053265,1.6721
0.86787,0.077952,1.6774
-0.95969,1.2765,1.2347
-1.5984,0.96794,0.48324
-0.15476,1.9885,-0.13813
-1.8183,0.61162,0.6975
0.072879,-0.093829,2.0855
1.261,-0.44327,1.3665
-1.1812,-0.66579,1.2413
-0.35443,0.23383,1.8105
-0.42896,-1.8178,0.373
-0.34403,-0.22531,2.0111
-0.142,-0.021759,1.8977
